6.390783500169412 1.0008692741394043|6.389896076415674 0.9994524717330933|none|none
2.670872211456299 -0.49885284900665283|2.670896291732788 -0.4987379312515259|australia|australia
6.476282138620512 0.9959394335746765|6.4774425516473215 0.9947639107704163|none|none
5.423069659863607 -0.4590742588043213|5.422018829976217 -0.4593149423599243|none|none
0.18744312226772308 1.3140937089920044|0.18704940378665924 1.314962387084961|norway|norway
6.278081789855854 1.0484005212783813|6.272568225172357 0.9440189599990845|none|none
6.48277792731394 0.9384490847587585|6.43090790907015 0.9044972062110901|none|none
6.476282138620512 0.9959394335746765|6.533529434596197 1.013446569442749|none|none
-6.205415655170576 1.0349980592727661|-6.206390816961424 1.034430980682373|none|none
6.24416266778578 1.1083345413208008|6.272115621027545 1.0527292490005493|none|none
2.602876663208008 -0.6582059860229492|2.4189248085021973 -0.6512891054153442|australia|australia
6.227673679833309 1.0514543056488037|6.1346106866942804 1.0634326934814453|none|none
4.6153942982303064 0.5461539030075073|4.617870632802145 0.5481875538825989|none|none
-5.875304315482275 0.82466721534729|-5.875925664101736 0.8241041898727417|none|none
6.401298355554239 1.073102355003357|6.401512835417883 1.07425856590271|none|none
4.88290244737734 0.4662823975086212|4.776913944874899 0.5978358387947083|none|none
-1.2435368299484253 0.8216260671615601|-1.2406673431396484 0.8214545249938965|united-states|united-states
-3.307349983845846 -0.9032326340675354|-3.7531309763537806 -0.7141024470329285|none|none
5.182728115712301 -0.17384304106235504|4.9903181234942835 0.08033749461174011|none|none
-8.42785340944399 0.8169957995414734|-8.431107584630148 0.8580017685890198|none|none
-1.2838274240493774 0.7802137136459351|-1.127845048904419 0.32730385661125183|united-states|virgin-islands-u-k-
0.08631262183189392 1.0745422840118408|0.08646368235349655 1.0762499570846558|netherlands|netherlands
8.700995508824484 -0.65089350938797|8.701761786137716 -0.6514893770217896|none|none
-6.149632621799604 0.8823105692863464|-6.151496816669599 0.8663923740386963|none|none
2.0220673084259033 -0.5891169309616089|2.4178102016448975 -0.65089350938797|australia|australia
-7.73591131368746 0.8201726675033569|-7.735905353222982 0.8201672434806824|none|none
0.2973511219024658 1.040808916091919|0.2900521457195282 0.9890542030334473|poland|czech-republic
-0.7068647742271423 -0.1643199622631073|-0.8457613587379456 -0.025641364976763725|brazil|brazil
0.15068456530570984 1.013450026512146|0.15092411637306213 1.0135481357574463|germany|germany
6.2187795529710215 0.7741177082061768|6.255944539104597 0.9366723299026489|none|none
1.9917702674865723 0.4005588889122009|1.993537187576294 0.39968717098236084|china|china
-5.753812793885366 1.3163920640945435|-5.753559414540426 1.3149755001068115|none|none
-3.8653751055346888 -0.65089350938797|-3.864260498677389 -0.6512891054153442|none|none
0.5366056561470032 0.9180623888969421|0.5322830677032471 1.022627353668213|russia|ukraine
4.587826077138082 1.0078684091567993|5.8999338189708155 1.4714540243148804|none|none
-0.6098706722259521 -0.14092329144477844|-0.6093034148216248 -0.14105230569839478|brazil|brazil
-6.2463379504727286 0.7948427796363831|-6.259025404472844 0.846077024936676|none|none
5.516581658517019 -0.3553129732608795|5.516299251710073 -0.35501953959465027|none|none
0.11985664814710617 1.0433533191680908|0.11983570456504822 1.043347954750061|germany|germany
4.999357883130209 0.7802137136459351|4.991621557866232 0.7791860103607178|none|none
5.423897687588827 -0.2950521409511566|5.389488402997152 -0.41806474328041077|none|none
6.278081789855854 1.0484005212783813|6.272467467245654 1.0526280403137207|none|none
-7.1177507678615015 -0.3776894509792328|-7.1061885992633265 -0.409810334444046|none|none
8.058289472256796 0.05499578267335892|8.033512298260824 0.09308041632175446|none|none
6.133888159190313 0.8298794031143188|6.1346106866942804 1.0634326934814453|none|none
6.653969619666235 0.9766460657119751|6.666059319172994 0.9333062171936035|none|none
-6.311651539300577 0.9375676512718201|-6.431759927664892 1.0634326934814453|none|none
6.2547190750585955 0.9375676512718201|6.1346106866942804 1.0634326934814453|none|none
-1.2838274240493774 0.7802137136459351|-1.2945756912231445 0.7767837643623352|united-states|united-states
-1.3402756452560425 0.3193225860595703|-1.5394017696380615 0.3105131685733795|jamaica|belize
6.3893984893905085 1.0049993991851807|6.361740362142221 1.0333166122436523|none|none
-1.127845048904419 0.32730385661125183|-1.1002604961395264 0.31991472840309143|virgin-islands-u-k-|sint-maarten
3.05047345161438 -0.792235791683197|3.0504159927368164 -0.7923868298530579|new-zealand|new-zealand
-4.662321273480551 1.1853747367858887|-5.224758092557089 1.2117588520050049|none|none
-0.8511894345283508 -0.400316447019577|-0.8345654606819153 -0.3776894509792328|brazil|brazil
5.422018829976217 -0.4593149423599243|5.421859625970022 -0.4599423110485077|none|none
-7.708456460629598 0.5559926629066467|-7.756097499524252 0.6265205144882202|none|none
-5.714484755192892 0.005470569711178541|-5.6427093783961695 -0.05881782993674278|none|none
5.08051580587496 0.21271072328090668|5.205450002347128 0.21194297075271606|none|none
-4.06845194498171 0.70869380235672|-4.462719265614645 1.074323296546936|none|none
-6.666436795388357 1.4714540243148804|-7.97854453722109 1.0078684091567993|none|none
7.036347631608145 0.20369486510753632|7.266267899666921 0.45335718989372253|none|none
6.608903292809622 1.0189166069030762|6.573237452899114 0.9890542030334473|none|none
6.939605418835775 1.177504062652588|6.939605418835775 1.1762865781784058|none|none
-5.960922125970022 -0.6310338973999023|-5.961687509213583 -0.6299494504928589|none|none
-4.289648119603292 0.39968717098236084|-4.291598860417501 0.40124383568763733|none|none
8.09466797510256 0.02260620705783367|8.093894306813375 0.02317495085299015|none|none
-1.2915806770324707 0.7798840999603271|-1.2916733026504517 0.7795592546463013|united-states|united-states
-6.14881602326502 0.870671808719635|-6.149632621799604 0.8823105692863464|none|none
6.938660446797506 1.1789076328277588|6.937283043061392 1.1788647174835205|none|none
6.458565656338827 1.1108990907669067|6.459233898912565 1.0943467617034912|none|none
0.4078809916973114 0.82466721534729|0.40771326422691345 0.8250485062599182|bulgaria|bulgaria
-2.0462028980255127 0.6083911061286926|-1.956028699874878 0.6201538443565369|united-states|united-states
0.25285837054252625 0.9073558449745178|0.2787187099456787 0.9010707139968872|slovenia|croatia
-6.393934089933531 1.1067054271697998|-6.431759927664892 1.0634326934814453|none|none
-7.050565246735708 -0.3554849624633789|-7.115330163632528 -0.34056952595710754|none|none
-6.17749530473818 0.9121422171592712|-6.177558433507578 0.9971345067024231|none|none
-7.63513428369631 0.7407808899879456|-7.634962503110067 0.7407591938972473|none|none
0.3666846752166748 1.0728517770767212|0.3665933310985565 1.072632074356079|poland|poland
6.38997303346266 0.9993728399276733|6.389896076415674 0.9994524717330933|none|none
-5.736112360154287 0.5511400103569031|-5.715388123189108 0.27480465173721313|none|none
-0.06392835825681686 0.7735598087310791|-0.06440575420856476 0.7741177082061768|spain|spain
-7.635140720997946 0.740668535232544|-7.635115091000692 0.740645706653595|none|none
6.510783020650045 0.9528470039367676|6.535012010728018 1.0123718976974487|none|none
-7.355890933667318 0.18692690134048462|-7.485854808484213 0.21271072328090668|none|none
0.253654807806015 1.0129121541976929|0.23437856137752533 1.0790544748306274|czech-republic|germany
4.155293289815084 0.7063327431678772|4.15533429781069 0.7048624157905579|none|none
-3.7533579508410853 -0.7143193483352661|-3.307349983845846 -0.9032326340675354|none|none
6.622811530028478 1.059388279914856|6.647210274134771 1.0710982084274292|none|none
0.2913622260093689 1.1155198812484741|0.2952882647514343 1.0783109664916992|poland|poland
-7.575939361249105 0.7807514071464539|-7.576036039982931 0.7807645797729492|none|none
0.12063755840063095 1.0884212255477905|0.11980874091386795 1.0996285676956177|netherlands|netherlands
0.10062307119369507 1.1007896661758423|0.08142507821321487 1.077297568321228|netherlands|netherlands
-6.048806745802061 1.0790544748306274|-5.988976959382192 1.0774887800216675|none|none
0.08647552877664566 1.0763098001480103|0.08451490104198456 1.0775485038757324|netherlands|netherlands
5.4618805090533655 -0.4108542501926422|5.460182015095846 -0.409810334444046|none|none
-8.410521570836202 0.7045066356658936|-8.40867787996401 0.7012743353843689|none|none
0.08361854404211044 1.0744969844818115|0.08380650728940964 1.0753319263458252|netherlands|netherlands
5.422018829976217 -0.4593149423599243|5.390253309403555 -0.41861531138420105|none|none
0.45293909311294556 0.8533192276954651|0.40825873613357544 0.8246444463729858|bulgaria|bulgaria
-5.875185046588079 0.8239407539367676|-5.874926571046011 0.8246444463729858|none|none
0.29532280564308167 1.0777168273925781|0.29533851146698 1.0776861906051636|poland|poland
-4.471923414860861 0.022574899718165398|-4.472476307545797 0.02317495085299015|none|none
2.3647713661193848 0.6463422179222107|2.3649022579193115 0.646384596824646|japan|japan
6.694863025342123 0.9258211255073547|6.738982830439703 0.8686122298240662|none|none
0.10398252308368683 1.0011723041534424|0.041401732712984085 0.9812441468238831|luxembourg|france
-4.473362867032186 0.023058118298649788|-4.471923414860861 0.022574899718165398|none|none
0.15247613191604614 1.0139188766479492|0.15245765447616577 1.0139164924621582|germany|germany
6.225485753511087 1.1829758882522583|6.174627412353651 1.1066759824752808|none|none
-7.623460952435629 0.3193225860595703|-7.6828182379352015 0.4658646583557129|none|none
5.08051580587496 0.21271072328090668|4.990927044545309 0.0817907452583313|none|none
7.0911001602755945 0.7197823524475098|7.200030211602346 0.5413007140159607|none|none
-0.8462710380554199 -0.02546020969748497|-1.1004571914672852 -0.17384304106235504|brazil|brazil
-7.75608724752535 0.6265246272087097|-7.756028358136312 0.6265891790390015|none|none
0.08631262183189392 1.0745422840118408|0.08331423252820969 1.0735422372817993|netherlands|netherlands
-5.813494686280386 0.9206157922744751|-5.801853809748785 0.9359362721443176|none|none
6.826622728501455 -0.47615179419517517|6.775325570498602 -0.4728897511959076|none|none
-7.948499981557028 0.5481875538825989|-7.97256321111788 0.6062994599342346|none|none
7.341192666684286 1.2114750146865845|7.341612521802084 1.2117588520050049|none|none
6.419095982109205 0.9722180962562561|6.432192523275511 0.9448845386505127|none|none
-1.6653146743774414 0.5481875538825989|-1.6893779039382935 0.6062994599342346|united-states|united-states
-4.508980099354879 0.05089191347360611|-4.508081142102377 0.05499578267335892|none|none
0.17492982745170593 1.1109129190444946|0.11980874091386795 1.0996285676956177|germany|netherlands
0.368556946516037 1.072878122329712|0.40412768721580505 1.0985859632492065|poland|poland
0.08460363000631332 1.0773794651031494|0.0844506248831749 1.0774779319763184|netherlands|netherlands
8.305544916783468 -0.5889442563056946|8.30525261560549 -0.5891169309616089|none|none
-4.508980099354879 0.05089191347360611|-4.4721694628344935 0.025463182479143143|none|none
-6.149632621799604 0.8823105692863464|-6.1396140644895 0.8790265321731567|none|none
-1.2921062707901 0.7810938954353333|-1.291675090789795 0.7799327969551086|united-states|united-states
-7.65982169309725 0.8300850987434387|-7.63513428369631 0.7407808899879456|none|none
-4.418789807950155 -0.10867997258901596|-4.418591801320211 -0.10889943689107895|none|none
0.08331423252820969 1.0735422372817993|0.0830591544508934 1.0735759735107422|netherlands|netherlands
6.484875906501905 0.9612231850624084|6.510783020650045 0.9528470039367676|none|none
5.528893772755758 -0.41199010610580444|5.529036287461416 -0.41083258390426636|none|none
2.4517464637756348 0.7126994132995605|2.4395265579223633 0.6674529910087585|japan|japan
0.656420111656189 1.177504062652588|0.656420111656189 1.1762865781784058|russia|russia
-7.818295184765951 0.8092157244682312|-7.812417213116781 0.8057461380958557|none|none
-2.506379969418049E-4 1.0520116090774536|0.03939502313733101 0.9812593460083008|united-kingdom|france
5.516383771096365 -0.35483139753341675|5.516581658517019 -0.3553129732608795|none|none
-1.2945756912231445 0.7767837643623352|-1.2945693731307983 0.7797874808311462|united-states|united-states
-5.827174518500463 0.8673387169837952|-5.827515129243032 0.8677859902381897|none|none
-0.15956410765647888 0.7348884344100952|-0.06320679932832718 0.7729473114013672|portugal|spain
4.723084394131796 0.8345767855644226|4.655566875134603 0.8806920647621155|none|none
6.369592841957704 1.07630455493927|6.3677889371859 1.0773794651031494|none|none
-5.79379436770548 -0.4741958975791931|-5.793840024863378 -0.47305771708488464|none|none
4.776913944874899 0.5978358387947083|4.857914153729574 0.5559926629066467|none|none
-5.626005951558248 1.1780681610107422|-5.626755003129141 1.178604245185852|none|none
2.120979070663452 0.4515754282474518|2.121619462966919 0.45262986421585083|taiwan|taiwan
2.4190268516540527 -0.6513945460319519|2.5292603969573975 -0.714038610458374|australia|australia
7.730520192776815 1.1550449132919312|7.904049340878622 1.1853747367858887|none|none
0.3560248911380768 0.8767234086990356|0.35713642835617065 0.8767015933990479|serbia|serbia
-5.746579651032583 0.9180623888969421|-5.783450756465093 0.8613702654838562|none|none
-6.164199229572908 1.045555591583252|-6.173226390277044 1.064864158630371|none|none
5.46554941335787 -0.42407023906707764|5.467874948178427 -0.4228554368019104|none|none
-3.753127638493673 -0.7139856219291687|-3.7532125155078333 -0.7139879465103149|none|none
-6.2835159423514355 1.0519788265228271|-6.284459467289047 1.0526326894760132|none|none
0.18142789602279663 1.4434624910354614|0.3308328092098236 1.7176629304885864|norway|norway
-1.0637704133987427 -0.6440919041633606|-1.1202514171600342 -0.5778713822364807|argentina|argentina
-6.165072258804933 1.073102355003357|-6.1753747949944895 1.0733250379562378|none|none
-5.746579651032583 0.9180623888969421|-5.687878553067343 0.880382776260376|none|none
0.18867328763008118 1.3143333196640015|0.18910592794418335 1.3148107528686523|norway|norway
6.4702428619014185 1.3149728775024414|6.470628429447309 1.3140937089920044|none|none
9.332781378422872 -0.6903277039527893|8.922269884740011 -0.6290663480758667|none|none
-0.7068647742271423 -0.1643199622631073|-0.6098706722259521 -0.14092329144477844|brazil|brazil
-1.6658283472061157 0.5438348650932312|-1.5062713623046875 0.5978358387947083|united-states|united-states
6.865663353596823 0.6560772657394409|6.963266793881552 0.8818548321723938|none|none
8.305950943623678 -0.5872442722320557|8.147610131894247 -0.10910363495349884|none|none
0.3936738073825836 1.0449435710906982|0.37078431248664856 0.9766460657119751|poland|slovak-republic
5.401470545922415 -0.5457966327667236|5.3898741642581385 -0.5326100587844849|none|none
0.226920023560524 1.1725263595581055|0.3254508674144745 1.134864330291748|sweden|poland
1.3554319143295288 0.22598803043365479|0.7531623244285583 0.20369486510753632|india|djibouti
6.390995819364683 1.0733250379562378|6.390392411743299 1.0800914764404297|none|none
-6.142711732779638 0.8952902555465698|-6.14896442392935 0.8978664875030518|none|none
7.340911928807394 1.2114795446395874|7.158016387616293 1.1007651090621948|none|none
6.431013722215788 0.9426758885383606|6.432574037705557 0.9427302479743958|none|none
7.036347631608145 0.20369486510753632|7.246432904397146 0.45148736238479614|none|none
0.10398252308368683 1.0011723041534424|0.10562687367200851 0.9971345067024231|luxembourg|luxembourg
-2.132112979888916 0.7057568430900574|-2.756176710128784 0.3812730312347412|united-states|united-states
0.10562687367200851 0.9971345067024231|0.10398252308368683 1.0011723041534424|luxembourg|luxembourg
-3.611120049153463 -0.5011494159698486|-3.612350050603048 -0.4988590180873871|none|none
-1.2026695013046265 0.21271072328090668|-1.3402756452560425 0.3193225860595703|netherlands-antilles|jamaica
-1.3519554138183594 0.740668535232544|-1.3519196510314941 0.7406541109085083|united-states|united-states
6.825156811867849 -0.3163681626319885|6.894320849572317 -0.2793594002723694|none|none
-0.8172889351844788 -0.4222210943698883|-0.8176358938217163 -0.42407023906707764|brazil|brazil
6.436315898095266 1.097066879272461|6.436803836618559 1.097135305404663|none|none
6.382753204797403 1.0816682577133179|6.381347205732958 1.0669447183609009|none|none
6.915400509034292 1.0103356838226318|6.815707329903738 1.0230610370635986|none|none
-0.7033075094223022 -0.3622075617313385|-0.6720308661460876 -0.22832727432250977|brazil|brazil
0.6814855337142944 0.8820289373397827|0.6939069628715515 0.9374290108680725|russia|russia
-5.961687509213583 -0.6299494504928589|-5.960922125970022 -0.6310338973999023|none|none
0.119855597615242 1.0433554649353027|0.11985664814710617 1.0433533191680908|germany|germany
5.673314634953634 -0.14092329144477844|5.674579147492544 -0.141150563955307|none|none
4.74891966978182 0.8337719440460205|4.723084394131796 0.8345767855644226|none|none
4.991512004529135 0.7795592546463013|4.991510216389791 0.7799327969551086|none|none
0.6541476845741272 1.1765697002410889|0.656420111656189 1.1762865781784058|russia|russia
0.04137222468852997 0.9813247323036194|0.04132043942809105 0.981436550617218|france|france
6.608636174594061 1.134864330291748|6.574547533188955 1.1155198812484741|none|none
-0.7672720551490784 -0.3539097011089325|-0.724926769733429 -0.370559424161911|brazil|brazil
4.991496268902914 0.7793475985527039|4.990431253110067 0.7807514071464539|none|none
-6.10878169933428 1.187239408493042|-6.183123711739675 1.2815498113632202|none|none
6.272115621027545 1.0527292490005493|6.278081789855854 1.0484005212783813|none|none
5.579877797757284 -0.3622075617313385|5.528893772755758 -0.41199010610580444|none|none
1.7503269910812378 0.09308041632175446|1.4006584882736206 0.22859010100364685|malaysia|india
-6.182562235985891 1.1007896661758423|-6.183617409561769 1.0816682577133179|none|none
4.6324700752841395 0.7425621747970581|4.776913944874899 0.5978358387947083|none|none
0.6802334189414978 0.8823007941246033|0.6931503415107727 0.9376060366630554|russia|russia
0.6080560088157654 0.5922804474830627|0.5824780464172363 0.6560772657394409|israel|cyprus
6.578508112822668 1.0777168273925781|6.578455183898107 1.0778824090957642|none|none
7.557253901158468 0.3390316367149353|7.550983134900228 0.4163106679916382|none|none
-2.0462028980255127 0.6083911061286926|-1.7327781915664673 0.34457963705062866|united-states|mexico
0.8079148530960083 0.7197823524475098|0.8979472517967224 0.6689823865890503|iran|iran
0.5434374213218689 -0.47615179419517517|0.49189427495002747 -0.4677474796772003|swaziland|south-africa
-5.79384565750231 -0.47305604815483093|-5.793840024863378 -0.47305771708488464|none|none
-7.634962503110067 0.7407591938972473|-7.635076467190878 0.7406318187713623|none|none
0.4313380718231201 1.2973958253860474|0.4349185824394226 1.3241077661514282|estonia|finland
-4.291415039693014 0.4005588889122009|-4.291410628949301 0.4006668031215668|none|none
6.574547533188955 1.1155198812484741|6.578473571931021 1.0783109664916992|none|none
-4.291598860417501 0.40124383568763733|-4.436279479657308 0.37560948729515076|none|none
6.649670932685034 1.071413278579712|6.647210274134771 1.0710982084274292|none|none
-5.770825211201803 -0.05889507383108139|-5.757687751446859 -0.03421374037861824|none|none
-1.13969087600708 -0.4352467358112335|-1.1890302896499634 -0.29225844144821167|argentina|bolivia
-7.104513410721914 -0.4107441008090973|-7.104490105305807 -0.4108542501926422|none|none
8.72271186510195 0.6674529910087585|8.722605053578512 0.6675126552581787|none|none
-5.862243388091223 1.2150280475616455|-5.86191445985903 1.214240550994873|none|none
6.364610385392801 1.077297568321228|6.366103481744425 1.0739789009094238|none|none
-0.028466232120990753 0.9375676512718201|-0.14929714798927307 0.8298794031143188|france|spain
-3.843658749257223 0.6674529910087585|-3.8437793890582483 0.6675022840499878|none|none
-0.8147050142288208 -0.424019992351532|-0.814717173576355 -0.4240356385707855|brazil|brazil
1.0580073595046997 1.2114750146865845|0.8748310804367065 1.1007651090621948|russia|russia
-0.7542915344238281 -0.41199010610580444|-0.8012142777442932 -0.4167545437812805|brazil|brazil
-6.149318639432089 0.8835502862930298|-6.149447757993833 0.8836399912834167|none|none
6.649670932685034 1.071413278579712|6.651742253695623 1.072878122329712|none|none
6.550423566495077 -0.0751708522439003|6.795545403157369 -0.05889507383108139|none|none
-3.7532125155078333 -0.7139879465103149|-3.7533579508410853 -0.7143193483352661|none|none
-6.10825547972788 1.1109129190444946|-6.130173359309332 1.0980303287506104|none|none
-6.283435358763448 1.0520331859588623|-6.283236206217474 1.0523895025253296|none|none
-6.308808503915564 0.9387738108634949|-6.3106609790222805 0.9369189739227295|none|none
-5.687878553067343 0.880382776260376|-5.746579651032583 0.9180623888969421|none|none
6.367700208221571 1.0775485038757324|6.369660835956232 1.0763098001480103|none|none
0.1374966949224472 0.8927138447761536|0.1359882950782776 0.8961106538772583|italy|italy
-7.812657181416647 0.806307852268219|-7.812417213116781 0.8057461380958557|none|none
6.9255757371531885 -0.0222949031740427|6.923661235963003 -0.05881782993674278|none|none
0.10621318221092224 1.0049993991851807|0.11039207875728607 1.0023902654647827|luxembourg|luxembourg
0.2268657386302948 1.1728408336639404|0.3254508674144745 1.134864330291748|sweden|poland
6.476282138620512 0.9959394335746765|6.51660076180567 1.0784871578216553|none|none
-2.132112979888916 0.7057568430900574|-2.1295666694641113 0.7047607898712158|united-states|united-states
5.148167673741476 -0.8273489475250244|5.0953009764300745 -0.7391958236694336|none|none
-4.451686803494589 0.2028752863407135|-4.532858316098348 0.09308041632175446|none|none
6.398198437188761 1.1007685661315918|6.397257987652914 1.1018526554107666|none|none
-5.987915430461065 1.0778824090957642|-5.988976959382192 1.0774887800216675|none|none
6.359979797397749 1.034430980682373|6.3609549591885965 1.0349980592727661|none|none
-6.107136715446607 1.0943467617034912|-6.090088475738661 0.9959394335746765|none|none
-4.452348176633016 0.20322100818157196|-4.451686803494589 0.2028752863407135|none|none
4.753713432942526 0.806307852268219|4.7480754295932215 0.8092157244682312|none|none
6.41938898364176 0.9726378917694092|6.419095982109205 0.9722180962562561|none|none
5.611549262200491 -0.06504951417446136|5.991965923701422 0.237105593085289|none|none
8.497918669377462 0.70869380235672|8.103651348744528 1.074323296546936|none|none
6.433766532932417 0.8924812078475952|6.433534953986303 0.8794323801994324|none|none
8.057390515004293 0.05089191347360611|7.683843795453207 0.22859010100364685|none|none
6.390783500169412 1.0008692741394043|6.393577385936872 1.0023902654647827|none|none
5.401470545922415 -0.5457966327667236|5.389298144971029 -0.5502653121948242|none|none
-7.1177507678615015 -0.3776894509792328|-7.104513410721914 -0.4107441008090973|none|none
-5.789564315472738 -0.272236704826355|-5.6720497647868555 -0.2793594002723694|none|none
-0.8345654606819153 -0.3776894509792328|-0.7673799395561218 -0.3554849624633789|brazil|brazil
0.5092953443527222 0.7857070565223694|0.5953067541122437 0.880382776260376|turkey|ukraine
-6.056319568549291 1.1728408336639404|-6.056265283619062 1.1725263595581055|none|none
-7.09796637693514 -0.4240458011627197|-7.09798372188677 -0.42403754591941833|none|none
6.736124400292532 0.8533192276954651|6.782919857894079 0.8613702654838562|none|none
2.120979070663452 0.4515754282474518|1.9939777851104736 0.3987913727760315|taiwan|china
-1.3444122076034546 0.738102376461029|-1.3121389150619507 0.7617786526679993|united-states|united-states
-6.107896168028013 1.110823392868042|-6.107136715446607 1.0943467617034912|none|none
-0.8321448564529419 -0.34056952595710754|-0.8345654606819153 -0.3776894509792328|brazil|brazil
5.46812075773348 -0.4244384169578552|5.467816297207968 -0.42497554421424866|none|none
8.096470538769857 0.023332839831709862|8.096963826810018 0.02309313416481018|none|none
6.361740362142221 1.0333166122436523|6.387167830263273 1.0011723041534424|none|none
-5.742264930401937 -0.5448637008666992|-5.791045043860571 -0.4728897511959076|none|none
6.492676753793852 1.2403002977371216|6.59656942287554 1.294922947883606|none|none
6.5140564183341425 -0.15450726449489594|6.514054198061125 -0.15587666630744934|none|none
-5.741213802491323 -0.3163681626319885|-5.714194897805349 -0.46922382712364197|none|none
6.414577011262075 1.0710840225219727|6.411274168883459 1.07042396068573|none|none
5.021024767552511 0.3287898302078247|4.942909661923544 0.3193225860595703|none|none
-5.754067901765005 1.314687728881836|-5.75365531841387 1.3138388395309448|none|none
0.132881298661232 0.8999283313751221|0.1342208832502365 0.8978664875030518|italy|italy
-6.1330700556384485 1.0141674280166626|-6.133288923894064 1.0133112668991089|none|none
0.08640753477811813 1.07630455493927|0.08460363000631332 1.0773794651031494|netherlands|netherlands
0.35713818669319153 0.8766319751739502|0.35713642835617065 0.8767015933990479|serbia|serbia
6.87849206129183 0.880382776260376|6.819790963326589 0.9180623888969421|none|none
-7.756028358136312 0.6265891790390015|-7.787175242100851 0.7574484348297119|none|none
-3.6122763792621058 -0.4986491799354553|-3.3453951517688196 -0.31451481580734253|none|none
5.673314634953634 -0.14092329144477844|5.674094323311941 -0.14118732511997223|none|none
-6.06481205323805 0.8067962527275085|-5.937285486851827 0.7934532761573792|none|none
-6.514160264526502 0.1487586796283722|-6.8977113405810755 -0.10227666050195694|none|none
-0.8153103590011597 -0.4228554368019104|-0.8176358938217163 -0.42407023906707764|brazil|brazil
-8.40867787996401 0.7012743353843689|-8.347203318272726 0.6326876878738403|none|none
2.4393997192382812 0.6675555109977722|2.439352512359619 0.6675524115562439|japan|japan
-5.967196200286047 1.2915326356887817|-5.968722854052679 1.2924582958221436|none|none
-9.03936201730837 0.3812730312347412|-8.419426743184225 0.7118943929672241|none|none
-5.987897042428152 1.0783109664916992|-5.987915430461065 1.0778824090957642|none|none
8.954081598912374 -0.4987379312515259|8.954020563756124 -0.4988590180873871|none|none
0.08296933025121689 1.0741342306137085|0.08291817456483841 1.0739789009094238|netherlands|netherlands
-2.090376377105713 0.7508643269538879|-2.1176187992095947 0.858132004737854|united-states|united-states
4.753953401242391 0.8057461380958557|4.753713432942526 0.806307852268219|none|none
-5.626765195523397 1.177504062652588|-5.626750353966848 1.1775187253952026|none|none
-6.189410057161943 0.8402795195579529|-6.245888799672024 0.7940195202827454|none|none
6.360820312296049 1.0626027584075928|6.364841219280855 1.0618135929107666|none|none
-7.17688221136202 -0.41806474328041077|-7.258692685757772 -0.4969066381454468|none|none
4.999651018773214 0.892937421798706|4.999225083981649 0.8938320875167847|none|none
0.0770222619175911 1.0341702699661255|0.07773306220769882 1.034847378730774|belgium|belgium
-6.03032693663706 0.9073558449745178|-6.0049206654178064 0.901331901550293|none|none
6.3888753096209925 0.9121422171592712|6.32527913922538 0.9783576726913452|none|none
-3.8314388434039515 0.7126994132995605|-2.756176710128784 0.3812730312347412|none|united-states
-5.914628360663549 1.072878122329712|-5.9163610378848475 1.0725066661834717|none|none
6.690444950257437 0.8241041898727417|6.691185567771093 0.8239407539367676|none|none
-7.822587076817648 0.3105131685733795|-7.949013654385702 0.5438348650932312|none|none
-1.5062713623046875 0.5978358387947083|-1.4729121923446655 0.6265205144882202|united-states|united-states
8.701761786137716 -0.6514893770217896|8.702212158833639 -0.6513945460319519|none|none
3.0501906871795654 -0.6926622986793518|3.05047345161438 -0.792235791683197|new-zealand|new-zealand
-5.8664191404925745 0.7154589891433716|-5.70070726076235 0.6560772657394409|none|none
2.639084577560425 -0.6290663480758667|2.672065258026123 -0.5011494159698486|australia|australia
0.20886538922786713 1.2393614053726196|0.20949144661426544 1.2403002977371216|sweden|sweden
1.991586446762085 0.40124383568763733|1.9917486906051636 0.40068191289901733|china|china
6.416737992559568 0.8823105692863464|6.416922856365339 0.8836399912834167|none|none
8.033512298260824 0.09308041632175446|8.037325326596395 0.24237984418869019|none|none
8.305544916783468 -0.5889442563056946|8.305950943623678 -0.5872442722320557|none|none
0.3480575978755951 1.0124995708465576|0.3396262228488922 1.059388279914856|poland|poland
-4.739983026181356 0.4047316312789917|-4.915158692990438 0.3093765079975128|none|none
-6.198581677173273 1.0773794651031494|-6.1967478583203714 1.0763134956359863|none|none
0.07689343392848969 1.0454797744750977|0.07702069729566574 1.0454446077346802|belgium|belgium
8.954081598912374 -0.4987379312515259|8.954082075749533 -0.49873802065849304|none|none
-6.283236206217474 1.0523895025253296|-6.20662030974497 1.0659745931625366|none|none
4.15362793604006 0.7050700783729553|4.1543994585620325 0.7042357921600342|none|none
-5.966752533112661 1.2930153608322144|-5.967539880667822 1.2941163778305054|none|none
-1.2945693731307983 0.7797874808311462|-1.2916890382766724 0.7793475985527039|united-states|united-states
6.435734469686643 1.014562726020813|6.435644526277677 1.0139464139938354|none|none
-4.508982125912802 0.05089699849486351|-4.508081142102377 0.05499578267335892|none|none
-5.746442917977468 1.3045010566711426|-5.802118454371588 1.1212871074676514|none|none
0.08643744885921478 1.0763134956359863|0.08451490104198456 1.0775485038757324|netherlands|netherlands
-2.0639491081237793 0.6326681971549988|-2.0635952949523926 0.6328948140144348|united-states|united-states
0.25223106145858765 1.0128837823867798|0.2518267035484314 1.0123718976974487|czech-republic|czech-republic
4.857914153729574 0.5559926629066467|4.810273114834921 0.6265205144882202|none|none
