-3.8437655607806605 0.6675126552581787|-3.843785587941305 0.6675555109977722|-3.8437793890582483 0.6675022840499878|none|none|none
-3.843785587941305 0.6675555109977722|-3.843832794819967 0.6675524115562439|-3.8438194433795374 0.6675453782081604|none|none|none
-3.9184089342700403 0.6463637948036194|-3.8939388434039515 0.6564300656318665|-3.98169452348818 0.8351717591285706|none|none|none
-2.134342908859253 0.9463639855384827|-2.1452696323394775 0.8950477242469788|-2.144850730895996 0.8950023651123047|united-states|united-states|united-states
-2.1352312564849854 0.9474469423294067|-2.1353893280029297 0.9475751519203186|-2.134342908859253 0.9463639855384827|united-states|united-states|united-states
-3.9184089342700403 0.6463637948036194|-4.008571688328878 0.6228758692741394|-3.9184139410602015 0.6463422179222107|none|none|none
-4.008571688328878 0.6228758692741394|-4.068716351185934 0.7065689563751221|-4.161565844212667 0.45262986421585083|none|none|none
-3.9182830492602747 0.646384596824646|-3.9184089342700403 0.6463637948036194|-3.9184139410602015 0.6463422179222107|none|none|none
-4.291598860417501 0.40124383568763733|-4.162206236516134 0.4515754282474518|-4.161565844212667 0.45262986421585083|none|none|none
-4.289207522069113 0.3987913727760315|-4.289207522069113 0.39878472685813904|-4.162206236516134 0.4515754282474518|none|none|none
-4.290592734013693 0.39905938506126404|-4.289207522069113 0.39878472685813904|-4.289207522069113 0.3987913727760315|none|none|none
-4.290592734013693 0.39905938506126404|-4.436279479657308 0.37560948729515076|-4.421573583279745 0.1888965666294098|none|none|none
-4.421573583279745 0.1888965666294098|-4.436279479657308 0.37560948729515076|-4.452104393635885 0.2032274454832077|none|none|none
-4.452104393635885 0.2032274454832077|-4.451976601277487 0.20310556888580322|-4.451686803494589 0.2028752863407135|none|none|none
-4.451976601277487 0.20310556888580322|-4.452104393635885 0.2032274454832077|-4.452348176633016 0.20322100818157196|none|none|none
-4.436279479657308 0.37560948729515076|-4.527090016995565 0.24799400568008423|-4.452104393635885 0.2032274454832077|none|none|none
-4.68343705335726 0.4730015695095062|-4.70563775697817 0.4269413948059082|-4.436279479657308 0.37560948729515076|none|none|none
-4.944205824528829 0.5635581612586975|-4.870408240948812 0.4867144227027893|-4.794114057217733 0.5035098195075989|none|none|none
-4.933445517216818 0.520658016204834|-5.015387479458944 0.4163106679916382|-4.870408240948812 0.4867144227027893|none|none|none
-4.944205824528829 0.5635581612586975|-4.933445517216818 0.520658016204834|-4.870408240948812 0.4867144227027893|none|none|none
-5.385238055382864 0.6689823865890503|-5.366340402756826 0.5413007140159607|-5.075093452130453 0.7922531366348267|none|none|none
-5.400339607392446 0.47442394495010376|-5.366340402756826 0.5413007140159607|-5.475270454083578 0.7197823524475098|none|none|none
-5.475270454083578 0.7197823524475098|-5.662850383912222 0.6289073824882507|-5.6689079443561 0.5880293846130371|none|none|none
-5.675129298363821 0.5922804474830627|-5.736112360154287 0.5511400103569031|-5.6689079443561 0.5880293846130371|none|none|none
-5.736112360154287 0.5511400103569031|-5.737572912369863 0.5506563782691956|-5.715388123189108 0.27480465173721313|none|none|none
-5.737572912369863 0.5506563782691956|-6.030385378991262 0.6721916198730469|-5.715388123189108 0.27480465173721313|none|none|none
-6.309609260653154 0.21764083206653595|-6.030385378991262 0.6721916198730469|-6.105639416967527 0.6915940046310425|none|none|none
-6.291340008621113 0.7519976496696472|-6.309609260653154 0.21764083206653595|-6.105639416967527 0.6915940046310425|none|none|none
-7.1061885992633265 -0.409810334444046|-7.109282199536459 -0.4077237546443939|-7.1008212010013025 -0.42407023906707764|none|none|none
-7.567012731228964 0.7802137136459351|-7.5948901812182825 0.7617655396461487|-7.436350409184591 0.3276953399181366|none|none|none
-7.5948901812182825 0.7617655396461487|-7.627597514783041 0.738102376461029|-7.682818357144491 0.4659954905509949|none|none|none
-7.708456460629598 0.5559926629066467|-7.627597514783041 0.738102376461029|-7.6363927761660975 0.7346062064170837|none|none|none
-7.708456460629598 0.5559926629066467|-7.756028358136312 0.6265891790390015|-7.75608724752535 0.6265246272087097|none|none|none
-7.75608724752535 0.6265246272087097|-7.756028358136312 0.6265891790390015|-7.756097499524252 0.6265205144882202|none|none|none
-7.756097499524252 0.6265205144882202|-7.756028358136312 0.6265891790390015|-7.787175242100851 0.7574484348297119|none|none|none
-7.529833380375997 0.8048842549324036|-7.567012731228964 0.7802137136459351|-7.411030356084005 0.32730385661125183|none|none|none
-7.812417213116781 0.8057461380958557|-7.818295184765951 0.8092157244682312|-7.787175242100851 0.7574484348297119|none|none|none
-7.818295184765951 0.8092157244682312|-7.812417213116781 0.8057461380958557|-7.812647763882772 0.8062726855278015|none|none|none
-7.812647763882772 0.8062726855278015|-7.812417213116781 0.8057461380958557|-7.812657181416647 0.806307852268219|none|none|none
-7.735959235821859 0.820253849029541|-7.812417213116781 0.8057461380958557|-7.73591131368746 0.8201726675033569|none|none|none
-7.73591131368746 0.8201726675033569|-7.78491455713381 0.7578144073486328|-7.735905353222982 0.8201672434806824|none|none|none
-7.575902048741476 0.7809196710586548|-7.576036039982931 0.7807645797729492|-7.575939361249105 0.7807514071464539|none|none|none
-7.575291577969686 0.7810938954353333|-7.575939361249105 0.7807514071464539|-7.574860397969381 0.7799327969551086|none|none|none
-7.5281527678119105 0.8232566714286804|-7.567012731228964 0.7802137136459351|-7.529857103024618 0.8048979640007019|none|none|none
-7.574765984212057 0.7798840999603271|-7.567012731228964 0.7802137136459351|-7.575291577969686 0.7810938954353333|none|none|none
-7.731844250355856 0.7655677795410156|-7.63513428369631 0.7407808899879456|-7.65982169309725 0.8300850987434387|none|none|none
-7.78491455713381 0.7578144073486328|-7.731844250355856 0.7655677795410156|-7.735905353222982 0.8201672434806824|none|none|none
-7.65982169309725 0.8300850987434387|-7.583189193402426 0.7756502032279968|-7.577754680310385 0.7797874808311462|none|none|none
-7.576036039982931 0.7807645797729492|-7.575902048741476 0.7809196710586548|-7.577754680310385 0.7797874808311462|none|none|none
-7.5281527678119105 0.8232566714286804|-7.529857103024618 0.8048979640007019|-7.5262407700168055 0.8162556886672974|none|none|none
-7.52620250383486 0.8162940740585327|-7.5267221371280115 0.8216260671615601|-7.5262407700168055 0.8162556886672974|none|none|none
-7.5267221371280115 0.8216260671615601|-7.52620250383486 0.8162940740585327|-7.523780647908346 0.8180713653564453|none|none|none
-7.52340799966921 0.8175160884857178|-7.52620250383486 0.8162940740585327|-7.522687856351034 0.811115026473999|none|none|none
-7.52340799966921 0.8175160884857178|-7.523780647908346 0.8180713653564453|-7.523878280316488 0.8178243041038513|none|none|none
-7.529857103024618 0.8048979640007019|-7.529833380375997 0.8048842549324036|-7.522687856351034 0.811115026473999|none|none|none
-6.346392106507913 0.7729473114013672|-6.291340008621113 0.7519976496696472|-6.3455600331174296 0.773138701915741|none|none|none
-6.259025404472844 0.846077024936676|-6.3455600331174296 0.773138701915741|-6.2463379504727286 0.7948427796363831|none|none|none
-6.293802389186816 0.9440189599990845|-6.259025404472844 0.846077024936676|-6.22833959037532 0.9012433290481567|none|none|none
-6.293802389186816 0.9440189599990845|-6.246895872299568 0.9765554070472717|-6.288288824503319 1.0484005212783813|none|none|none
-6.294254993331627 1.0527292490005493|-6.3386969345258635 1.0514543056488037|-6.288288824503319 1.0484005212783813|none|none|none
-6.294254993331627 1.0527292490005493|-6.310178341587083 1.118090033531189|-6.322207946573393 1.1083345413208008|none|none|none
-6.322216615323917 1.1083687543869019|-6.3232009078012865 1.1084619760513306|-6.322207946573393 1.1083345413208008|none|none|none
-6.322216615323917 1.1083687543869019|-6.322428774331705 1.1088123321533203|-6.3232009078012865 1.1084619760513306|none|none|none
-6.322428774331705 1.1088123321533203|-6.322173673902647 1.1084661483764648|-6.322279285882608 1.1087825298309326|none|none|none
-6.322173673902647 1.1084661483764648|-6.310178341587083 1.118090033531189|-6.322279285882608 1.1087825298309326|none|none|none
-6.201760228966371 1.077297568321228|-6.198734682296411 1.0774779319763184|-6.198670406137602 1.0775485038757324|none|none|none
-6.192353781555788 1.0771328210830688|-6.182562235985891 1.1007896661758423|-6.198670406137602 1.0775485038757324|none|none|none
-6.20662030974497 1.0659745931625366|-6.201760228966371 1.077297568321228|-6.283236206217474 1.0523895025253296|none|none|none
-6.284459467289047 1.0526326894760132|-6.283236206217474 1.0523895025253296|-6.310178341587083 1.118090033531189|none|none|none
-6.182562235985891 1.1007896661758423|-6.169163976107733 1.1018098592758179|-6.169241134320394 1.1019896268844604|none|none|none
-6.163376566265718 1.0996285676956177|-6.10878169933428 1.187239408493042|-6.169241134320394 1.1019896268844604|none|none|none
-6.10878169933428 1.187239408493042|-6.0646769295083445 1.1783396005630493|-6.074319917951719 1.2393614053726196|none|none|none
-6.074319917951719 1.2393614053726196|-6.0646769295083445 1.1783396005630493|-6.073693860565321 1.2403002977371216|none|none|none
-5.970365766678945 1.2967345714569092|-5.9704559485064905 1.2969719171524048|-5.969801191483633 1.294922947883606|none|none|none
-5.969801191483633 1.294922947883606|-6.073693860565321 1.2403002977371216|-5.968722854052679 1.2924582958221436|none|none|none
-5.868541661893026 1.3704265356063843|-5.966752533112661 1.2930153608322144|-5.850075427685873 1.3234158754348755|none|none|none
-5.850075427685873 1.3234158754348755|-5.851847235356466 1.2973958253860474|-5.848266724740164 1.3241077661514282|none|none|none
-5.753821615372793 1.3163954019546509|-5.75409841934313 1.3147021532058716|-5.753559414540426 1.3149755001068115|none|none|none
-5.753830556069509 1.3129783868789673|-5.75409841934313 1.3147021532058716|-5.848266724740164 1.3241077661514282|none|none|none
-5.746442917977468 1.3045010566711426|-5.753812793885366 1.3163920640945435|-5.753559414540426 1.3149755001068115|none|none|none
-5.9704559485064905 1.2969719171524048|-5.970365766678945 1.2967345714569092|-5.970014814530508 1.2963961362838745|none|none|none
-5.967539880667822 1.2941163778305054|-5.970014814530508 1.2963961362838745|-5.967961762343542 1.294219970703125|none|none|none
-5.967539880667822 1.2941163778305054|-5.967930022870199 1.2938812971115112|-5.966752533112661 1.2930153608322144|none|none|none
-5.40835422674288 1.1007651090621948|-5.408383969460623 1.1007452011108398|-5.075093452130453 0.7922531366348267|none|none|none
-5.4387158195125025 1.13344407081604|-5.425630692635671 1.1782301664352417|-5.624961082135336 1.176745891571045|none|none|none
-5.40835422674288 1.1007651090621948|-5.4387158195125025 1.13344407081604|-5.408383969460623 1.1007452011108398|none|none|none
-5.425630692635671 1.1782301664352417|-5.746442917977468 1.3045010566711426|-5.6267781297313135 1.178735613822937|none|none|none
-1.321221947669983 0.891782820224762|-1.2927167415618896 0.7809196710586548|-1.2921062707901 0.7810938954353333|canada|united-states|united-states
-1.2838274240493774 0.7802137136459351|-1.2449674606323242 0.8232566714286804|-1.2921062707901 0.7810938954353333|united-states|united-states|united-states
-1.2435368299484253 0.8216260671615601|-1.2449674606323242 0.8232566714286804|-1.2430554628372192 0.8162556886672974|united-states|united-states|united-states
-1.2406673431396484 0.8214545249938965|-1.2435368299484253 0.8216260671615601|-1.2405953407287598 0.8180713653564453|united-states|united-states|united-states
-1.1104944944381714 0.8728876113891602|-1.240222692489624 0.8175160884857178|-1.2395025491714478 0.811115026473999|canada|united-states|united-states
-1.240222692489624 0.8175160884857178|-1.2406673431396484 0.8214545249938965|-1.2405953407287598 0.8180713653564453|united-states|united-states|united-states
-1.2395025491714478 0.811115026473999|-1.2466480731964111 0.8048842549324036|-1.127845048904419 0.32730385661125183|united-states|united-states|virgin-islands-u-k-
-0.06320679932832718 0.7729473114013672|-0.06237472593784332 0.773138701915741|-0.06392835825681686 0.7735598087310791|spain|spain|spain
0.024159902706742287 0.846077024936676|-0.06440575420856476 0.7741177082061768|-0.06237472593784332 0.773138701915741|france|spain|spain
-0.010617082007229328 0.9440189599990845|-0.02724076807498932 0.9366723299026489|0.024159902706742287 0.846077024936676|france|france|france
-0.010617082007229328 0.9440189599990845|-0.025623196735978127 0.9387738108634949|-0.02724076807498932 0.9366723299026489|france|france|france
-0.05551162734627724 1.0514543056488037|-0.010617082007229328 0.9440189599990845|-0.005103517323732376 1.0484005212783813|united-kingdom|france|united-kingdom
-0.05551162734627724 1.0514543056488037|-0.011069686152040958 1.0527292490005493|-0.03902263939380646 1.1083345413208008|united-kingdom|united-kingdom|united-kingdom
-0.04001560062170029 1.1084619760513306|-0.05199562758207321 1.1063288450241089|-0.03902263939380646 1.1083345413208008|united-kingdom|united-kingdom|united-kingdom
-0.03924346715211868 1.1088123321533203|-0.05199562758207321 1.1063288450241089|-0.04001560062170029 1.1084619760513306|united-kingdom|united-kingdom|united-kingdom
-0.026993034407496452 1.118090033531189|-0.03924346715211868 1.1088123321533203|-0.039093978703022 1.1087825298309326|united-kingdom|united-kingdom|united-kingdom
0.10062307119369507 1.1007896661758423|0.08142507821321487 1.077297568321228|0.08451490104198456 1.0775485038757324|netherlands|netherlands|netherlands
-5.0899037887575105E-5 1.0523895025253296|0.08142507821321487 1.077297568321228|-0.026993034407496452 1.118090033531189|united-kingdom|netherlands|united-kingdom
0.1744036078453064 1.187239408493042|0.10062307119369507 1.1007896661758423|0.1139441728591919 1.1019896268844604|denmark|netherlands|netherlands
0.1744036078453064 1.187239408493042|0.20886538922786713 1.2393614053726196|0.10006159543991089 1.2815498113632202|denmark|sweden|norway
0.20886538922786713 1.2393614053726196|0.20949144661426544 1.2403002977371216|0.18744312226772308 1.3140937089920044|sweden|sweden|norway
0.31338411569595337 1.294922947883606|0.3127293586730957 1.2969719171524048|0.20949144661426544 1.2403002977371216|sweden|sweden|sweden
0.41464364528656006 1.3704265356063843|0.4331098794937134 1.3234158754348755|0.4349185824394226 1.3241077661514282|finland|finland|finland
0.5290868878364563 1.3147021532058716|0.5293636918067932 1.3163954019546509|0.4349185824394226 1.3241077661514282|russia|russia|finland
0.52937251329422 1.3163920640945435|0.5293636918067932 1.3163954019546509|0.5296258926391602 1.3149755001068115|russia|russia|russia
0.3156454265117645 1.2941163778305054|0.3127293586730957 1.2969719171524048|0.31317049264907837 1.2963961362838745|sweden|sweden|sweden
0.3156454265117645 1.2941163778305054|0.31643277406692505 1.2930153608322144|0.41464364528656006 1.3704265356063843|sweden|sweden|finland
1.0580073595046997 1.2114750146865845|0.8748310804367065 1.1007651090621948|1.2080918550491333 0.7922531366348267|russia|russia|uzbekistan
0.8575546145439148 1.1782301664352417|0.8444694876670837 1.13344407081604|0.8748310804367065 1.1007651090621948|russia|russia|russia
0.52937251329422 1.3163920640945435|0.5367423892021179 1.3045010566711426|0.8575546145439148 1.1782301664352417|russia|russia|russia
-2.1428730487823486 0.8931706547737122|-2.1412336826324463 0.8943437933921814|-2.144850730895996 0.8950023651123047|united-states|united-states|united-states
-2.1412336826324463 0.8943437933921814|-2.1428730487823486 0.8931706547737122|-2.1411831378936768 0.8942968249320984|united-states|united-states|united-states
-1.6507402658462524 0.7432754039764404|-1.5351098775863647 0.8092157244682312|-1.5604345798492432 0.8345434069633484|united-states|united-states|united-states
-1.5351098775863647 0.8092157244682312|-1.5601009130477905 0.8345767855644226|-1.5604345798492432 0.8345434069633484|united-states|united-states|united-states
-1.6507402658462524 0.7432754039764404|-1.6507686376571655 0.7425627112388611|-1.6507152318954468 0.7425621747970581|united-states|united-states|united-states
-1.5351098775863647 0.8092157244682312|-1.5294718742370605 0.806307852268219|-1.5342656373977661 0.8337719440460205|united-states|united-states|united-states
-1.3855161666870117 0.8483060002326965|-1.452773928642273 0.820253849029541|-1.452720046043396 0.8201672434806824|canada|united-states|united-states
-1.5294718742370605 0.806307852268219|-1.452773928642273 0.820253849029541|-1.5342656373977661 0.8337719440460205|united-states|united-states|united-states
-1.3766363859176636 0.8300850987434387|-1.3855161666870117 0.8483060002326965|-1.452720046043396 0.8201672434806824|united-states|canada|united-states
-1.2927167415618896 0.7809196710586548|-1.321221947669983 0.891782820224762|-1.3766363859176636 0.8300850987434387|united-states|canada|united-states
-4.06845194498171 0.70869380235672|-4.068716351185934 0.7065689563751221|-4.066978518162863 0.7084475159645081|none|none|none
-4.291598860417501 0.40124383568763733|-4.068716351185934 0.7065689563751221|-4.462719265614645 1.074323296546936|none|none|none
-4.066978518162863 0.7084475159645081|-4.064444367085592 0.7050485014915466|-3.98169452348818 0.8351717591285706|none|none|none
-4.291598860417501 0.40124383568763733|-4.462719265614645 1.074323296546936|-4.436279479657308 0.37560948729515076|none|none|none
6.492676753793852 1.2403002977371216|6.471858594809667 1.3143333196640015|6.470628429447309 1.3140937089920044|none|none|none
6.59656942287554 1.294922947883606|6.595914665852682 1.2969719171524048|6.492676753793852 1.2403002977371216|none|none|none
6.595914665852682 1.2969719171524048|6.596004847680227 1.2967345714569092|6.596355799828665 1.2963961362838745|none|none|none
6.598830733691351 1.2941163778305054|6.596355799828665 1.2963961362838745|6.5984088520156305 1.294219970703125|none|none|none
6.598830733691351 1.2941163778305054|6.598440591488973 1.2938812971115112|6.599618081246511 1.2930153608322144|none|none|none
6.615074608718054 1.017527461051941|6.61483467022051 1.0175431966781616|6.631258402262823 1.012313961982727|none|none|none
6.61483467022051 1.0175431966781616|6.573237452899114 0.9890542030334473|6.5818600992309015 0.9614226222038269|none|none|none
6.631242905055181 1.0124995708465576|6.67685911456217 1.0449435710906982|6.6526139120208185 1.0492497682571411|none|none|none
6.631242905055181 1.0124995708465576|6.615074608718054 1.017527461051941|6.631258402262823 1.012313961982727|none|none|none
6.573237452899114 0.9890542030334473|6.569597814475195 0.9645217061042786|6.5818600992309015 0.9614226222038269|none|none|none
6.510783020650045 0.9528470039367676|6.5686824957477015 0.9630643129348755|6.53596014181246 1.0123178958892822|none|none|none
6.5686824957477015 0.9630643129348755|6.569597814475195 0.9645217061042786|6.53596014181246 1.0123178958892822|none|none|none
6.484874878321783 0.9611890316009521|6.510783020650045 0.9528470039367676|6.484875906501905 0.9612231850624084|none|none|none
6.48277792731394 0.9384490847587585|6.432192523275511 0.9448845386505127|6.432574037705557 0.9427302479743958|none|none|none
6.431892443691389 0.9415974617004395|6.431899432335989 0.9415978789329529|6.432574037705557 0.9427302479743958|none|none|none
6.431899432335989 0.9415978789329529|6.431870300565855 0.9415886402130127|6.431544143949644 0.9413641691207886|none|none|none
6.412946004663603 0.9305922389030457|6.43090790907015 0.9044972062110901|6.431544143949644 0.9413641691207886|none|none|none
6.48277792731394 0.9384490847587585|6.484345037733213 0.9611325860023499|6.432192523275511 0.9448845386505127|none|none|none
6.484345037733213 0.9611325860023499|6.484874878321783 0.9611890316009521|6.484875906501905 0.9612231850624084|none|none|none
6.411130119358198 0.8995224237442017|6.411927778516905 0.8996632099151611|6.412946004663603 0.9305922389030457|none|none|none
6.412946004663603 0.9305922389030457|6.417126167808668 0.9450815320014954|6.415545914565222 0.9456931352615356|none|none|none
6.388812180851595 0.9971345067024231|6.3888753096209925 0.9121422171592712|6.415545914565222 0.9456931352615356|none|none|none
6.388812180851595 0.9971345067024231|6.32527913922538 0.9783576726913452|6.3888753096209925 0.9121422171592712|none|none|none
6.417406190429823 0.8978664875030518|6.420682002102033 0.8927138447761536|6.419173602257864 0.8961106538772583|none|none|none
6.411927778516905 0.8996632099151611|6.411130119358198 0.8995224237442017|6.417406190429823 0.8978664875030518|none|none|none
6.417406190429823 0.8978664875030518|6.43090790907015 0.9044972062110901|6.416066605840818 0.8999283313751221|none|none|none
6.423658881579534 0.8952902555465698|6.417406190429823 0.8978664875030518|6.419173602257864 0.8961106538772583|none|none|none
6.420682002102033 0.8927138447761536|6.423658881579534 0.8952902555465698|6.419173602257864 0.8961106538772583|none|none|none
6.687312994395391 1.0985859632492065|6.704456154500143 1.214240550994873|6.608636174594061 1.134864330291748|none|none|none
6.649869982396261 1.0728517770767212|6.651742253695623 1.072878122329712|6.687312994395391 1.0985859632492065|none|none|none
6.67685911456217 1.0449435710906982|6.651742253695623 1.072878122329712|6.6526139120208185 1.0492497682571411|none|none|none
6.324404634778396 0.9815442562103271|6.324233532194988 0.9818951487541199|6.322589989994661 0.9812492728233337|none|none|none
6.322580330316917 0.9812593460083008|6.324233532194988 0.9818951487541199|6.282997563855382 1.0520590543746948|none|none|none
6.282934669182644 1.0520116090774536|6.282997563855382 1.0520590543746948|6.282935255595724 1.0520331859588623|none|none|none
6.282934669182644 1.0520116090774536|6.282935255595724 1.0520331859588623|6.282854672007737 1.0519788265228271|none|none|none
6.282854672007737 1.0519788265228271|6.281911147070126 1.0526326894760132|6.278081789855854 1.0484005212783813|none|none|none
6.324784193431036 0.9799829125404358|6.32458703989257 0.9812441468238831|6.324099075292246 0.9803470969200134|none|none|none
6.32458703989257 0.9812441468238831|6.324404634778396 0.9815442562103271|6.324099075292246 0.9803470969200134|none|none|none
6.32527913922538 0.9783576726913452|6.32458703989257 0.9812441468238831|6.324784193431036 0.9799829125404358|none|none|none
4.834526364003317 0.7655677795410156|4.931236330662863 0.7407808899879456|4.906548921261923 0.8300850987434387|none|none|none
4.781456057225363 0.7578144073486328|4.834526364003317 0.7655677795410156|4.83046526113619 0.8201672434806824|none|none|none
4.7480754295932215 0.8092157244682312|4.723084394131796 0.8345767855644226|4.722750727330343 0.8345434069633484|none|none|none
4.830411378537313 0.820253849029541|4.753953401242391 0.8057461380958557|4.830459300671713 0.8201726675033569|none|none|none
4.830459300671713 0.8201726675033569|4.781456057225363 0.7578144073486328|4.83046526113619 0.8201672434806824|none|none|none
4.7537228504764 0.8062726855278015|4.753953401242391 0.8057461380958557|4.753713432942526 0.806307852268219|none|none|none
4.7480754295932215 0.8092157244682312|4.7537228504764 0.8062726855278015|4.753713432942526 0.806307852268219|none|none|none
6.244153999035255 1.1083687543869019|6.2439418400274675 1.1088123321533203|6.243169706557886 1.1084619760513306|none|none|none
6.2439418400274675 1.1088123321533203|6.244196940456526 1.1084661483764648|6.244091328476564 1.1087825298309326|none|none|none
6.244196940456526 1.1084661483764648|6.25619227277209 1.118090033531189|6.244091328476564 1.1087825298309326|none|none|none
6.383808378373281 1.1007896661758423|6.364610385392801 1.077297568321228|6.367700208221571 1.0775485038757324|none|none|none
6.283134408141699 1.0523895025253296|6.364610385392801 1.077297568321228|6.25619227277209 1.118090033531189|none|none|none
6.457588915024893 1.187239408493042|6.383808378373281 1.1007896661758423|6.397129480038778 1.1019896268844604|none|none|none
6.457588915024893 1.187239408493042|6.492050696407453 1.2393614053726196|6.383246902619497 1.2815498113632202|none|none|none
6.492050696407453 1.2393614053726196|6.492676753793852 1.2403002977371216|6.470628429447309 1.3140937089920044|none|none|none
6.281911147070126 1.0526326894760132|6.25619227277209 1.118090033531189|6.278684052416132 1.0529288053512573|none|none|none
6.244196940456526 1.1084661483764648|6.244153999035255 1.1083687543869019|6.24416266778578 1.1083345413208008|none|none|none
4.931408111249105 0.7407591938972473|4.970765177403585 0.7619177103042603|4.931236330662863 0.7407808899879456|none|none|none
4.931408111249105 0.7407591938972473|4.932930413876669 0.7391841411590576|4.9354382197009485 0.7382358908653259|none|none|none
4.932930413876669 0.7391841411590576|4.931263987218038 0.7406353950500488|4.929977838193075 0.7346062064170837|none|none|none
4.781456057225363 0.7578144073486328|4.81034225622286 0.6265891790390015|4.834526364003317 0.7655677795410156|none|none|none
4.931198302899496 0.7406980991363525|4.834526364003317 0.7655677795410156|4.929977838193075 0.7346062064170837|none|none|none
6.704233590756552 1.2151368856430054|6.714523379002706 1.2973958253860474|6.599174414073126 1.2915326356887817|none|none|none
6.704233590756552 1.2151368856430054|6.704456154500143 1.214240550994873|6.819927696381704 1.3045010566711426|none|none|none
6.599174414073126 1.2915326356887817|6.714523379002706 1.2973958253860474|6.599618081246511 1.2930153608322144|none|none|none
4.81034225622286 0.6265891790390015|4.779220167790548 0.7574462890625|4.779195372258322 0.7574484348297119|none|none|none
4.7480754295932215 0.8092157244682312|4.632445041333334 0.7432754039764404|4.779195372258322 0.7574484348297119|none|none|none
1.9917516708374023 0.400603324174881|1.991586446762085 0.40124383568763733|1.8469058275222778 0.37560948729515076|china|china|vietnam
1.991586446762085 0.40124383568763733|1.9917516708374023 0.400603324174881|1.9917486906051636 0.40068191289901733|china|china|china
1.9917516708374023 0.400603324174881|1.9917746782302856 0.4006668031215668|1.9917486906051636 0.40068191289901733|china|china|china
1.9917746782302856 0.4006668031215668|1.9917516708374023 0.400603324174881|1.9917702674865723 0.4005588889122009|china|china|china
1.9917702674865723 0.4005588889122009|1.9917516708374023 0.400603324174881|1.8469058275222778 0.37560948729515076|china|china|vietnam
0.8079148530960083 0.7197823524475098|0.91684490442276 0.5413007140159607|0.8979472517967224 0.6689823865890503|iran|iran|iran
0.8748013377189636 1.1007452011108398|0.8979472517967224 0.6689823865890503|1.2080918550491333 0.7922531366348267|russia|iran|uzbekistan
0.6203349232673645 0.6289073824882507|0.8079148530960083 0.7197823524475098|0.6800814867019653 0.8818548321723938|lebanon|iran|russia
0.6203349232673645 0.6289073824882507|0.6080560088157654 0.5922804474830627|0.6142773628234863 0.5880293846130371|lebanon|israel|palestinian-territory
0.5824780464172363 0.6560772657394409|0.5470729470252991 0.5511400103569031|0.6080560088157654 0.5922804474830627|cyprus|egypt|israel
0.5470729470252991 0.5511400103569031|0.5824780464172363 0.6560772657394409|0.5456123948097229 0.5506563782691956|egypt|cyprus|egypt
0.5456123948097229 0.5506563782691956|0.4167661666870117 0.7154589891433716|0.252799928188324 0.6721916198730469|egypt|greece|malta
0.252799928188324 0.6721916198730469|0.2324279397726059 0.7214933633804321|0.17754589021205902 0.6915940046310425|malta|italy|tunisia
0.03729650750756264 0.7940195202827454|-0.008154701441526413 0.7519976496696472|0.17754589021205902 0.6915940046310425|spain|spain|tunisia
-0.06320679932832718 0.7729473114013672|-0.008154701441526413 0.7519976496696472|-0.06237472593784332 0.773138701915741|spain|spain|spain
-1.2206926345825195 0.32840439677238464|-1.1531651020050049 0.3276953399181366|-1.3996330499649048 0.4659954905509949|dominican-republic|united-states|united-states
-1.2838274240493774 0.7802137136459351|-1.1531651020050049 0.3276953399181366|-1.127845048904419 0.32730385661125183|united-states|united-states|virgin-islands-u-k-
-1.4252711534500122 0.5559926629066467|-1.400282859802246 0.4662823975086212|-1.3996330499649048 0.4659954905509949|united-states|united-states|united-states
-1.5062713623046875 0.5978358387947083|-1.4252711534500122 0.5559926629066467|-1.4729121923446655 0.6265205144882202|united-states|united-states|united-states
-1.5062713623046875 0.5978358387947083|-1.6507152318954468 0.7425621747970581|-1.6914891004562378 0.6118585467338562|united-states|united-states|united-states
-1.6507686376571655 0.7425627112388611|-1.650749921798706 0.7425562143325806|-1.6507152318954468 0.7425621747970581|united-states|united-states|united-states
-1.6507152318954468 0.7425621747970581|-1.650749921798706 0.7425562143325806|-1.6914891004562378 0.6118585467338562|united-states|united-states|united-states
-2.1449625492095947 0.8949458599090576|-2.1428730487823486 0.8931706547737122|-2.144850730895996 0.8950023651123047|united-states|united-states|united-states
-2.1452696323394775 0.8950477242469788|-2.1449625492095947 0.8949458599090576|-2.144850730895996 0.8950023651123047|united-states|united-states|united-states
-3.843785587941305 0.6675555109977722|-3.8438194433795374 0.6675453782081604|-3.843818012868063 0.6675401329994202|none|none|none
-4.064444367085592 0.7050485014915466|-3.9184089342700403 0.6463637948036194|-3.98169452348818 0.8351717591285706|none|none|none
-4.008571688328878 0.6228758692741394|-3.9184089342700403 0.6463637948036194|-4.064444367085592 0.7050485014915466|none|none|none
-4.008571688328878 0.6228758692741394|-4.064444367085592 0.7050485014915466|-4.068716351185934 0.7065689563751221|none|none|none
-4.068716351185934 0.7065689563751221|-4.291598860417501 0.40124383568763733|-4.161565844212667 0.45262986421585083|none|none|none
-4.291598860417501 0.40124383568763733|-4.289648119603292 0.39968717098236084|-4.162206236516134 0.4515754282474518|none|none|none
-4.289648119603292 0.39968717098236084|-4.289207522069113 0.3987913727760315|-4.162206236516134 0.4515754282474518|none|none|none
